,High_Yield_Credit_Spread
2018-12-31,3.576263054717468
2019-01-01,4.0222760827855755
2019-01-02,3.3169429595331574
2019-01-03,4.528980356919396
2019-01-04,4.040922167264769
2019-01-07,3.115921544123384
2019-01-08,3.8496628197781586
2019-01-09,4.231650755117116
2019-01-10,3.833476189512239
2019-01-11,3.862052139279913
2019-01-14,3.3877988964763643
2019-01-15,4.283270493540828
2019-01-16,3.675765399990431
2019-01-17,2.9217773114974834
2019-01-18,3.814371314664803
2019-01-21,4.490574857785177
2019-01-22,3.8065352767000262
2019-01-23,4.86899249256176
2019-01-24,4.214483974274258
2019-01-25,4.169379081140183
2019-01-28,3.9358008670411957
2019-01-29,3.9658568961178546
2019-01-30,3.868288182440248
2019-01-31,3.848865303958737
2019-02-01,4.265433581033575
2019-02-04,3.5320843851047172
2019-02-05,3.46205308563787
2019-02-06,3.438402474562311
2019-02-07,5.022827273838577
2019-02-08,4.26517145083529
2019-02-11,4.152246100840072
2019-02-12,3.471242664853284
2019-02-13,4.311671150337414
2019-02-14,3.9417143267733357
2019-02-15,4.107084470565875
2019-02-18,3.511689842068222
2019-02-19,4.080134428708789
2019-02-20,3.7880832308967585
2019-02-21,3.617194421484906
2019-02-22,4.367053167903625
2019-02-25,3.231146095734999
2019-02-26,4.282388132157076
2019-02-27,4.342243066776498
2019-02-28,3.5601781622243798
2019-03-01,3.5898357694337664
2019-03-04,3.888487159366799
2019-03-05,4.14101810523111
2019-03-06,3.923572504092887
2019-03-07,4.21678123009594
2019-03-08,4.8814898262687
2019-03-11,3.746141615425143
2019-03-12,3.1424100146482896
2019-03-13,4.412961791515326
2019-03-14,4.8416572879637645
2019-03-15,4.196384181525562
2019-03-18,3.456125662323166
2019-03-19,3.9380538183823997
2019-03-20,3.440738257894184
2019-03-21,4.321427746981474
2019-03-22,3.324354798650783
2019-03-25,3.8499356065859
2019-03-26,3.4978310868530467
2019-03-27,4.063412342567481
2019-03-28,3.816829161431121
2019-03-29,4.088381051625132
2019-04-01,4.011175277483183
2019-04-02,3.5066704861379447
2019-04-03,4.313438531764511
2019-04-04,3.9756171740784425
2019-04-05,3.5057354960670497
2019-04-08,5.120463278102896
2019-04-09,4.238215083358562
2019-04-10,3.9233697233003473
2019-04-11,4.707602263350911
2019-04-12,4.920907804693304
2019-04-15,3.927325288843057
2019-04-16,4.173698743217381
2019-04-17,3.5059985909985296
2019-04-18,3.926403624615994
2019-04-19,3.900468723120065
2019-04-22,4.092413516810827
2019-04-23,4.166380239318505
2019-04-24,4.27991422441403
2019-04-25,4.11882132814998
2019-04-26,3.394628686685418
2019-04-29,3.5307664471294578
2019-04-30,3.7267961902681637
2019-05-01,3.8588797040383858
2019-05-02,4.525387145236056
2019-05-03,3.4185305065735436
2019-05-06,3.82129247591465
2019-05-07,4.476504749107025
2019-05-08,3.850061262751694
2019-05-09,4.230207824921412
2019-05-10,3.9302289785360482
2019-05-13,4.128391628662362
2019-05-14,3.8857637280952297
2019-05-15,4.333532736364177
2019-05-16,3.2274717962967823
2019-05-17,3.8183439958057273
2019-05-20,4.148286338347154
2019-05-21,4.266847624003097
2019-05-22,4.746476311376914
2019-05-23,3.8044876665672116
2019-05-24,4.739740880930436
2019-05-27,3.6704880866701646
2019-05-28,4.664323205772321
2019-05-29,4.408733563349186
2019-05-30,3.5432707101838887
2019-05-31,4.153519618625911
2019-06-03,3.9743820822339044
2019-06-04,4.3127922968375
2019-06-05,3.888364205783345
2019-06-06,3.8463768871691344
2019-06-07,4.684547291381426
2019-06-10,3.9506395527721634
2019-06-11,4.413211162095883
2019-06-12,3.8873242574779
2019-06-13,4.833331629613761
2019-06-14,3.6608326853322533
2019-06-17,3.692928234376408
2019-06-18,4.762258590557952
2019-06-19,3.7775268045523736
2019-06-20,4.800537153082196
2019-06-21,4.445920289797407
2019-06-24,3.922675146719583
2019-06-25,3.0933532639914207
2019-06-26,3.9903408478640823
2019-06-27,4.0508150267667125
2019-06-28,4.583608866652186
2019-07-01,4.794223588120056
2019-07-02,3.6575064104281263
2019-07-03,4.400590881994091
2019-07-04,4.382701078006675
2019-07-05,4.536706351205223
2019-07-08,4.249344956067772
2019-07-09,3.028751154519115
2019-07-10,3.92228878373612
2019-07-11,3.4221462125415423
2019-07-12,3.898697113540963
2019-07-15,4.490002118066947
2019-07-16,4.152575417937486
2019-07-17,4.574045433198716
2019-07-18,4.17087696035677
2019-07-19,3.3508370301655486
2019-07-22,2.7395764967136325
2019-07-23,4.074404380839795
2019-07-24,3.8930367668244172
2019-07-25,3.5115271303090587
2019-07-26,3.149686375174311
2019-07-29,3.632628393263645
2019-07-30,3.902754257567612
2019-07-31,4.332938911853195
2019-08-01,4.09431554078399
2019-08-02,4.804033623586364
2019-08-05,3.482197971977303
2019-08-06,4.440529446028717
2019-08-07,4.023649371564364
2019-08-08,4.3473345620592925
2019-08-09,3.7817425683672283
2019-08-12,4.535840186945295
2019-08-13,4.147612379172621
2019-08-14,3.6602775075411254
2019-08-15,3.9939879855434057
2019-08-16,3.8802220705314503
2019-08-19,4.244589175318897
2019-08-20,3.4101116253127457
2019-08-21,3.9853241489421527
2019-08-22,4.197653626324666
2019-08-23,4.016511653596517
2019-08-26,4.673470622194498
2019-08-27,4.3870113870355265
2019-08-28,3.996259601629627
2019-08-29,4.108344548748836
2019-08-30,4.147832775741
2019-09-02,4.201649802083412
2019-09-03,3.087171002167696
2019-09-04,3.8492368521153266
2019-09-05,3.257780465903287
2019-09-06,4.639140473729743
2019-09-09,3.969575239998536
2019-09-10,3.9033295251601885
2019-09-11,4.448398666016618
2019-09-12,4.211162398724937
2019-09-13,3.435682742810396
2019-09-16,3.9645473187363156
2019-09-17,3.8324165133868076
2019-09-18,3.127733555696973
2019-09-19,3.6548618833813977
2019-09-20,3.908229838991767
2019-09-23,3.942524534254079
2019-09-24,3.2588842881613456
2019-09-25,4.575832791523737
2019-09-26,3.9489484705542806
2019-09-27,4.018776538330282
2019-09-30,4.200320819169918
2019-10-01,3.605961873048164
2019-10-02,4.228177986566348
2019-10-03,3.8164626769909087
2019-10-04,3.551707229676404
2019-10-07,4.2867237466776995
2019-10-08,4.7458369294009035
2019-10-09,4.362414686742916
2019-10-10,4.461488782570216
2019-10-11,3.7396846967188506
2019-10-14,3.201190135415772
2019-10-15,4.745068761049921
2019-10-16,5.02725744470238
2019-10-17,4.771403386884841
2019-10-18,3.8321070305101252
2019-10-21,3.422682830635578
2019-10-22,3.467158651090217
2019-10-23,3.1581337161929754
2019-10-24,3.946310690794977
2019-10-25,4.802838979041227
2019-10-28,3.929168684063878
2019-10-29,4.151161450174137
2019-10-30,4.687798482152104
2019-10-31,3.7979523440838
2019-11-01,5.017765728359797
2019-11-04,4.996047203748727
2019-11-05,3.9344443306597587
2019-11-06,3.7112328679903936
2019-11-07,4.348619023195156
2019-11-08,3.826237528740571
2019-11-11,3.4217223914663317
2019-11-12,4.64061932676149
2019-11-13,4.60822369363854
2019-11-14,4.07775580188178
2019-11-15,3.368567623135911
2019-11-18,3.385236874391307
2019-11-19,4.053614644209576
2019-11-20,3.750064482747484
2019-11-21,3.829453533929196
2019-11-22,4.510981577530002
2019-11-25,4.366589658711279
2019-11-26,4.689071340248806
2019-11-27,3.5046883883113713
2019-11-28,3.828404215656644
2019-11-29,4.3794908477300565
2019-12-02,4.224039170506446
2019-12-03,4.766190191293811
2019-12-04,4.210268352952035
2019-12-05,4.924054552052776
2019-12-06,4.27000890086157
2019-12-09,4.53108372379433
2019-12-10,3.8382425266077713
2019-12-11,4.0071436059419945
2019-12-12,4.455472201919737
2019-12-13,4.806489085296527
2019-12-16,4.3646184746553764
2019-12-17,3.9584141140326903
2019-12-18,4.6886675147641705
2019-12-19,2.9040106718600596
2019-12-20,3.288882749246563
2019-12-23,4.340817111834195
2019-12-24,4.0070541781265625
2019-12-25,4.302756825562082
2019-12-26,4.032203761215971
2019-12-27,4.285472847301937
2019-12-30,3.5927985895034045
2019-12-31,4.285243043039845
2020-01-01,7.497207264103793
2020-01-02,7.610275301965617
2020-01-03,8.00677714732435
2020-01-06,7.122049221751193
2020-01-07,7.136955543423589
2020-01-08,6.238413767913077
2020-01-09,6.734294299430788
2020-01-10,6.903458962996694
2020-01-13,7.525159776138177
2020-01-14,6.694499437955185
2020-01-15,7.398170009874416
2020-01-16,6.999189141518309
2020-01-17,6.911415942442619
2020-01-20,7.124446984566628
2020-01-21,6.804421813873579
2020-01-22,6.785481375953667
2020-01-23,6.147607047104943
2020-01-24,6.876022896336055
2020-01-27,6.760015926925637
2020-01-28,6.74200950532546
2020-01-29,7.20843653129502
2020-01-30,7.329315976395255
2020-01-31,7.116097252321164
2020-02-03,7.497707595224737
2020-02-04,7.287780962915183
2020-02-05,6.852471905097179
2020-02-06,6.76857185714281
2020-02-07,7.156411118383423
2020-02-10,7.2868835549509505
2020-02-11,7.698922153515749
2020-02-12,7.595586522470048
2020-02-13,6.729263496746416
2020-02-14,6.9489968599363685
2020-02-17,7.335508902458885
2020-02-18,7.533998889029486
2020-02-19,7.469484734352396
2020-02-20,6.968061083584327
2020-02-21,6.372988673785741
2020-02-24,6.500531811877204
2020-02-25,7.136316757159707
2020-02-26,7.171112789712173
2020-02-27,6.450660313282808
2020-02-28,7.022284805444635
2020-03-02,7.315612178485892
2020-03-03,6.4243866712464275
2020-03-04,7.552498600902207
2020-03-05,6.811234425720087
2020-03-06,7.628806556288326
2020-03-09,6.73327377711205
2020-03-10,6.486687258557911
2020-03-11,6.77093150507914
2020-03-12,6.9524259384613405
2020-03-13,6.805760046614259
2020-03-16,6.891999289213443
2020-03-17,7.166982574838095
2020-03-18,6.914410315101801
2020-03-19,6.966943803023996
2020-03-20,6.145386800398702
2020-03-23,7.195849008005236
2020-03-24,6.955398351154166
2020-03-25,7.805146490241436
2020-03-26,6.530217416373021
2020-03-27,6.0958523357502425
2020-03-30,7.309034246965021
2020-03-31,7.1732635091565005
2020-04-01,6.495783489734427
2020-04-02,6.235125522497954
2020-04-03,7.768698365342145
2020-04-06,7.707055195303391
2020-04-07,5.7562716206469355
2020-04-08,6.770888485371749
2020-04-09,7.83209602739195
2020-04-10,6.761968721111066
2020-04-13,6.754693882986674
2020-04-14,6.858620336185316
2020-04-15,6.43955151311592
2020-04-16,6.147612127885978
2020-04-17,7.526273655367374
2020-04-20,6.078531546876162
2020-04-21,7.123635726054378
2020-04-22,7.443289746378825
2020-04-23,6.274386850549421
2020-04-24,6.537865798702464
2020-04-27,7.606589594195795
2020-04-28,7.26644586011352
2020-04-29,6.691357146560557
2020-04-30,7.6011245016805855
2020-05-01,7.603267861727151
2020-05-04,7.134526346507854
2020-05-05,6.549919886063169
2020-05-06,6.793275648264102
2020-05-07,7.143193371977695
2020-05-08,6.905702585426256
2020-05-11,7.469478589117426
2020-05-12,6.235112959945332
2020-05-13,6.252868235466881
2020-05-14,7.090435555741216
2020-05-15,6.754227793096548
2020-05-18,6.686475692651129
2020-05-19,6.115971640412802
2020-05-20,7.009772922399091
2020-05-21,6.973622445999617
2020-05-22,7.3267394909758705
2020-05-25,7.034453066560486
2020-05-26,6.933697960879751
2020-05-27,7.588500318395169
2020-05-28,6.343766348275725
2020-05-29,7.268194609423788
2020-06-01,6.164426417602326
2020-06-02,6.580819059999596
2020-06-03,6.393671433688343
2020-06-04,7.390971267725959
2020-06-05,6.967294883202303
2020-06-08,6.9932483777035115
2020-06-09,6.446633506135274
2020-06-10,6.8501532520335555
2020-06-11,6.618267348345444
2020-06-12,7.191727507427108
2020-06-15,6.504454432334193
2020-06-16,7.664897182602538
2020-06-17,6.162209775187953
2020-06-18,6.596740083771719
2020-06-19,7.8386002549830485
2020-06-22,6.782430626018982
2020-06-23,6.342560667797795
2020-06-24,7.109535781268835
2020-06-25,6.7623038788927285
2020-06-26,6.582064872190847
2020-06-29,6.452064594600641
2020-06-30,8.384186802812971
2020-07-01,6.874224049907932
2020-07-02,6.037216319833561
2020-07-03,7.746854879502767
2020-07-06,7.305535452555286
2020-07-07,6.616766784490106
2020-07-08,6.53344045565693
2020-07-09,7.336736398079116
2020-07-10,6.8765408362552725
2020-07-13,6.037011090777449
2020-07-14,7.893619982302334
2020-07-15,6.783004768892022
2020-07-16,7.7477858682412135
2020-07-17,7.639217478982857
2020-07-20,6.499495227758593
2020-07-21,7.516594932181574
2020-07-22,6.6742787250681594
2020-07-23,6.066649706598029
2020-07-24,6.787700916988928
2020-07-27,7.198818750888139
2020-07-28,6.7686316760018315
2020-07-29,6.846475829537449
2020-07-30,7.571783022464307
2020-07-31,7.053246990145046
2020-08-03,6.578350844357524
2020-08-04,7.351015161833663
2020-08-05,7.098837783477123
2020-08-06,5.739197599268978
2020-08-07,7.214176456885724
2020-08-10,7.195914353858051
2020-08-11,7.01006056479043
2020-08-12,7.445850290534787
2020-08-13,6.663803207836748
2020-08-14,7.16824989441045
2020-08-17,6.216520314416323
2020-08-18,7.2035451916994155
2020-08-19,7.976529847769948
2020-08-20,6.50257182376623
2020-08-21,6.620098934006112
2020-08-24,6.6449922785542235
2020-08-25,7.064999112900797
2020-08-26,6.468481863573141
2020-08-27,7.21062368934549
2020-08-28,7.423419972734583
2020-08-31,7.267173606726892
2020-09-01,6.115792287180964
2020-09-02,7.497583832579303
2020-09-03,7.46868370712684
2020-09-04,7.415080686173152
2020-09-07,7.186421124327913
2020-09-08,7.110094657102566
2020-09-09,7.516194699063198
2020-09-10,7.961756743801727
2020-09-11,6.523479768317575
2020-09-14,7.539062697897386
2020-09-15,6.956891450996274
2020-09-16,6.9351634739857
2020-09-17,6.231734654808981
2020-09-18,6.857605295242303
2020-09-21,6.501367521015792
2020-09-22,6.768072785247027
2020-09-23,6.4509068081109255
2020-09-24,6.775545806343497
2020-09-25,6.796944821488299
2020-09-28,7.0483774592194
2020-09-29,6.192625068854334
2020-09-30,6.277240926127338
2020-10-01,7.180957135365263
2020-10-02,6.6012809414649505
2020-10-05,7.537264895114966
2020-10-06,7.112634861007523
2020-10-07,7.303381075103204
2020-10-08,7.705346160210447
2020-10-09,6.8451445940967135
2020-10-12,6.712756647291862
2020-10-13,7.4358512927994065
2020-10-14,7.254756781964843
2020-10-15,6.906334845089349
2020-10-16,7.695728983477971
2020-10-19,6.893877845080034
2020-10-20,7.016386818777891
2020-10-21,7.01061132541713
2020-10-22,6.532703052550764
2020-10-23,7.038792694743195
2020-10-26,7.6983800886992455
2020-10-27,7.222484157688088
2020-10-28,7.015531713199466
2020-10-29,6.919116359417165
2020-10-30,7.165433514203175
2020-11-02,7.374883314244593
2020-11-03,7.3046194154448765
2020-11-04,6.83406756908901
2020-11-05,7.162390797055057
2020-11-06,7.239969870574139
2020-11-09,6.49640250623651
2020-11-10,7.084115270591847
2020-11-11,5.919348056848819
2020-11-12,7.2412668549105925
2020-11-13,7.33017152728134
2020-11-16,7.37377306289323
2020-11-17,6.802476573915216
2020-11-18,7.154523417512017
2020-11-19,7.711976922770583
2020-11-20,7.70688482414563
2020-11-23,6.98541365038672
2020-11-24,7.06965981536478
2020-11-25,7.555455572367217
2020-11-26,6.249598992368913
2020-11-27,6.8384621286614875
2020-11-30,7.667785227768379
2020-12-01,7.487600270842383
2020-12-02,7.184631888824953
2020-12-03,6.24708379733469
2020-12-04,6.975044883479419
2020-12-07,6.705042301875034
2020-12-08,7.165519451408607
2020-12-09,6.59532665760256
2020-12-10,6.4871383025126965
2020-12-11,5.96756736115818
2020-12-14,7.610902342488351
2020-12-15,6.800114744278471
2020-12-16,7.078572891851267
2020-12-17,6.998880941762909
2020-12-18,6.46628303351975
2020-12-21,6.370467544275903
2020-12-22,6.497342437001382
2020-12-23,6.638415780585303
2020-12-24,7.183303123506903
2020-12-25,6.602141168239694
2020-12-28,7.873245315797311
2020-12-29,7.513575517946576
2020-12-30,7.404179774832854
2020-12-31,6.940170548763425
2021-01-01,4.7571403678602415
2021-01-04,3.890997184439438
2021-01-05,3.984369292922877
2021-01-06,4.084987269874635
2021-01-07,4.350911520271672
2021-01-08,4.318454039501493
2021-01-11,3.762437360777698
2021-01-12,3.733503140287023
2021-01-13,4.3199514785760424
2021-01-14,4.357618291945617
2021-01-15,3.8033244375885635
2021-01-18,3.206405965160773
2021-01-19,3.8963419519958777
2021-01-20,4.31176289941293
2021-01-21,4.902708423209891
2021-01-22,3.401021018829669
2021-01-25,3.7867143735847133
2021-01-26,3.8052982192373115
2021-01-27,4.677902669715751
2021-01-28,3.9825292497706837
2021-01-29,3.5463367203138674
2021-02-01,4.27934764146091
2021-02-02,3.7976807399795267
2021-02-03,3.387806363321023
2021-02-04,3.553613346361925
2021-02-05,4.867020977211309
2021-02-08,4.192104610824731
2021-02-09,4.053880027726271
2021-02-10,3.875053132093977
2021-02-11,4.146074421059399
2021-02-12,4.140117973001247
2021-02-15,4.1460844141036635
2021-02-16,4.057422545138876
2021-02-17,4.434399169152774
2021-02-18,4.011552173000365
2021-02-19,3.5110305822236807
2021-02-22,3.693788554549566
2021-02-23,3.010490653255144
2021-02-24,5.0134085580211964
2021-02-25,4.431377295976343
2021-02-26,3.5849647524353814
2021-03-01,3.85907757530145
2021-03-02,3.6815617628967834
2021-03-03,4.771273605687059
2021-03-04,3.2900614178645355
2021-03-05,4.0572380294093895
2021-03-08,3.945736078717576
2021-03-09,4.413419315354557
2021-03-10,3.9479953861376527
2021-03-11,3.1208955616722824
2021-03-12,3.8744410826787794
2021-03-15,3.5139188910283377
2021-03-16,4.03978977327828
2021-03-17,4.717088518260163
2021-03-18,3.130287377883861
2021-03-19,3.5998886323000483
2021-03-22,3.7236535231082515
2021-03-23,3.8091844522933944
2021-03-24,4.370062832052622
2021-03-25,3.913227791219306
2021-03-26,4.207901362860222
2021-03-29,3.687113478134112
2021-03-30,4.114962172708969
2021-03-31,4.388898815438857
2021-04-01,3.633850225131456
2021-04-02,4.390679059903257
2021-04-05,4.026186384363784
2021-04-06,4.5227301202411265
2021-04-07,3.8992900499615133
2021-04-08,4.19062232758105
2021-04-09,3.979696884160735
2021-04-12,3.9518938689797105
2021-04-13,4.1294652141128445
2021-04-14,4.268403734612452
2021-04-15,3.3752175440379975
2021-04-16,4.716816804408939
2021-04-19,3.0701684797251008
2021-04-20,3.657593945130552
2021-04-21,3.95286546461755
2021-04-22,4.206177984542974
2021-04-23,4.78808626387069
2021-04-26,3.070854255887446
2021-04-27,3.746152935805145
2021-04-28,2.9365832561003673
2021-04-29,4.015810986955124
2021-04-30,4.135841792250015
2021-05-03,4.795397871085626
2021-05-04,4.060317380446727
2021-05-05,4.52201256472119
2021-05-06,4.2919185407695295
2021-05-07,3.782375901497416
2021-05-10,3.2955196266039803
2021-05-11,4.137501149145906
2021-05-12,3.2539489914273183
2021-05-13,4.647603536334822
2021-05-14,3.918968948981588
2021-05-17,4.597588705755708
2021-05-18,3.7598927829338002
2021-05-19,4.134425393200496
2021-05-20,4.104674428667344
2021-05-21,3.977477940994538
2021-05-24,3.783670243301704
2021-05-25,4.19622800923526
2021-05-26,3.536918368258396
2021-05-27,3.395282335520471
2021-05-28,4.621413446663414
2021-05-31,4.36358399444605
2021-06-01,4.03294580430112
2021-06-02,4.8325711912718905
2021-06-03,3.8661172406375774
2021-06-04,4.661351609994489
2021-06-07,4.087787042462911
2021-06-08,3.487624624961805
2021-06-09,4.9240200958854246
2021-06-10,4.495355423312042
2021-06-11,3.9394894844952177
2021-06-14,4.363585629766974
2021-06-15,3.7981482830010465
2021-06-16,4.414574517529771
2021-06-17,2.8044607173580203
2021-06-18,3.490099333152703
2021-06-21,4.489629872143482
2021-06-22,3.8751722308905405
2021-06-23,4.1037711474443705
2021-06-24,3.3266071689422825
2021-06-25,4.923933497851052
2021-06-28,4.595264821858838
2021-06-29,3.8996573908123353
2021-06-30,3.797652071568337
2021-07-01,4.514802180709847
2021-07-02,4.991235225084464
2021-07-05,4.476880127905677
2021-07-06,5.085901333698301
2021-07-07,3.538824335469041
2021-07-08,3.590306584750605
2021-07-09,3.405529440973326
2021-07-12,4.22088032482474
2021-07-13,4.087801774902185
2021-07-14,3.924024438264007
2021-07-15,4.4046293140616495
2021-07-16,4.6161643026073325
2021-07-19,3.237168795356579
2021-07-20,3.7015139860494424
2021-07-21,4.41007179706153
2021-07-22,3.766130658070709
2021-07-23,3.600896961820923
2021-07-26,4.509268713825198
2021-07-27,3.35524996513801
2021-07-28,3.8492100961044473
2021-07-29,4.164322012902404
2021-07-30,3.7130900430449407
2021-08-02,4.391577828006588
2021-08-03,3.7155615124013153
2021-08-04,4.704309746722959
2021-08-05,3.937126851252114
2021-08-06,4.335635068352676
2021-08-09,4.373011976491409
2021-08-10,3.6862299986279634
2021-08-11,2.973256725672056
2021-08-12,4.180377877331917
2021-08-13,4.036144173562435
2021-08-16,4.277913013787564
2021-08-17,3.886736263808581
2021-08-18,3.784786150599642
2021-08-19,5.00423650549085
2021-08-20,3.263822969244611
2021-08-23,4.3669752391821195
2021-08-24,3.7126990709083043
2021-08-25,3.832110691129789
2021-08-26,3.8414485837130172
2021-08-27,3.5982828629143713
2021-08-30,4.28561210511812
2021-08-31,4.695321797974978
2021-09-01,4.23500683062333
2021-09-02,4.051690998106047
2021-09-03,3.506779750450377
2021-09-06,4.258412632912226
2021-09-07,5.078174815864649
2021-09-08,3.809652688102454
2021-09-09,3.812008210324067
2021-09-10,3.7194554345095012
2021-09-13,3.75529288275279
2021-09-14,2.6273502231638077
2021-09-15,4.202517692927857
2021-09-16,3.577223911822693
2021-09-17,3.1948684406041
2021-09-20,4.376594974866275
2021-09-21,3.458991107479032
2021-09-22,3.8306654730581213
2021-09-23,4.7332211955942896
2021-09-24,3.295392100987743
2021-09-27,3.233700882701119
2021-09-28,4.134653094781169
2021-09-29,4.5747436820051846
2021-09-30,3.2128291411340184
2021-10-01,4.203844868418589
2021-10-04,4.290499769980846
2021-10-05,2.97041975815384
2021-10-06,4.39925066895361
2021-10-07,4.43830293992109
2021-10-08,3.844107213371988
2021-10-11,4.626173181149004
2021-10-12,4.568227787162423
2021-10-13,4.051558962858603
2021-10-14,3.774277304837533
2021-10-15,3.5135860537085213
2021-10-18,3.9812182453169043
2021-10-19,4.28487945985209
2021-10-20,3.8379115694796795
2021-10-21,2.901249497368985
2021-10-22,4.6343569472882855
2021-10-25,4.095111610922447
2021-10-26,3.810187751661583
2021-10-27,4.428579194211644
2021-10-28,4.762319298241378
2021-10-29,2.599044215256054
2021-11-01,4.217131824961036
2021-11-02,3.2866753945948264
2021-11-03,4.24955525339947
2021-11-04,4.0639636011872895
2021-11-05,4.317863263220275
2021-11-08,3.750376192752672
2021-11-09,3.063379944090424
2021-11-10,3.774815904371666
2021-11-11,4.203423817569892
2021-11-12,4.507696164337611
2021-11-15,3.4140843497637374
2021-11-16,4.513530213436509
2021-11-17,3.6760638551767393
2021-11-18,4.1812249407972635
2021-11-19,3.7450530235671837
2021-11-22,4.091085313856051
2021-11-23,4.445938817285137
2021-11-24,3.386492961355732
2021-11-25,3.6600470516265844
2021-11-26,4.092481293671043
2021-11-29,5.200791830515176
2021-11-30,3.568405143916586
2021-12-01,5.02006694299846
2021-12-02,5.002211651837586
2021-12-03,3.9513444246492044
2021-12-06,3.8509237369000497
2021-12-07,3.6539674006676544
2021-12-08,3.9658987348336656
2021-12-09,3.296640283720221
2021-12-10,3.961880491339701
2021-12-13,4.748440136925428
2021-12-14,3.694457468761641
2021-12-15,3.8796378480054745
2021-12-16,3.149429762866379
2021-12-17,4.187031044065522
2021-12-20,4.132240842475687
2021-12-21,4.031851179882885
2021-12-22,3.8915864748889284
2021-12-23,3.8536210406137728
2021-12-24,4.250950116850336
2021-12-27,3.9855916992056883
2021-12-28,4.157485935777666
2021-12-29,4.107491408727274
2021-12-30,4.561713643547881
2021-12-31,4.338497048687527
2022-01-03,4.096430921575095
2022-01-04,4.75921101532609
2022-01-05,4.210134264528281
2022-01-06,4.652481344395209
2022-01-07,4.303471304193319
2022-01-10,3.0790404605342285
2022-01-11,4.652417381659665
2022-01-12,4.067588120671335
2022-01-13,3.974022614549611
2022-01-14,4.140674173744788
2022-01-17,3.8275084190214663
2022-01-18,4.113514430194472
2022-01-19,3.704061966828454
2022-01-20,4.637136129367185
2022-01-21,3.943205943189475
2022-01-24,3.8087080786387832
2022-01-25,3.5375370921403633
2022-01-26,4.134387894574321
2022-01-27,4.093553550062546
2022-01-28,4.194212306838753
2022-01-31,3.4863740562474357
2022-02-01,3.1994094005942135
2022-02-02,4.31279565125328
2022-02-03,4.742320930938254
2022-02-04,3.486823188805052
2022-02-07,4.794720641780849
2022-02-08,4.1419555293681904
2022-02-09,3.996468547724585
2022-02-10,3.801225651727111
2022-02-11,3.3077409902875017
2022-02-14,4.4938642579623
2022-02-15,3.6121968192811984
2022-02-16,3.6100966621312
2022-02-17,4.495963154943477
2022-02-18,3.0585082766641367
2022-02-21,3.2382010946659165
2022-02-22,3.990932878245959
2022-02-23,4.146642214502426
2022-02-24,4.242367323984462
2022-02-25,3.8491007533018737
2022-02-28,5.265184834320845
2022-03-01,3.886053720617083
2022-03-02,3.884606923948639
2022-03-03,3.601506665593061
2022-03-04,4.0619534082605355
2022-03-07,4.307480616023387
2022-03-08,4.60178902726673
2022-03-09,3.255357867779891
2022-03-10,3.8770023308221497
2022-03-11,4.2233518054045724
2022-03-14,4.293528767297268
2022-03-15,4.003274328902269
2022-03-16,4.271211984766051
2022-03-17,3.5955180535371
2022-03-18,4.7789527161591785
2022-03-21,4.496314051489715
2022-03-22,3.327536106467414
2022-03-23,3.4624484759416223
2022-03-24,3.476539124946547
2022-03-25,4.338984985448264
2022-03-28,3.3576361167912663
2022-03-29,3.8344878328959595
2022-03-30,4.227352198208387
2022-03-31,3.9669170327267826
2022-04-01,4.129443757856353
2022-04-04,3.467098644325621
2022-04-05,4.297427186698623
2022-04-06,3.6933940537620016
2022-04-07,3.8376901628010294
2022-04-08,4.118865863952993
2022-04-11,4.051539110765424
2022-04-12,4.011990009507796
2022-04-13,3.624686589011622
2022-04-14,3.850225294400404
2022-04-15,4.001091795418518
2022-04-18,3.3124573834164575
2022-04-19,3.7687335168433105
2022-04-20,4.193839939516423
2022-04-21,3.361281698077329
2022-04-22,4.5782908257971195
2022-04-25,4.634806631299922
2022-04-26,3.377424712019957
2022-04-27,4.67880981652507
2022-04-28,3.928209205643933
2022-04-29,4.2092572795785275
2022-05-02,3.7516744739358767
2022-05-03,4.461522413613381
2022-05-04,4.203047009424334
2022-05-05,3.592923371701198
2022-05-06,3.4173990000173555
2022-05-09,3.2698487823953886
2022-05-10,4.093970888216378
2022-05-11,4.286235705889868
2022-05-12,4.3254828393897204
2022-05-13,3.941009452696311
2022-05-16,3.421501772167818
2022-05-17,3.6589626009881084
2022-05-18,4.5761743194809625
2022-05-19,3.7576857176999594
2022-05-20,4.071708815340738
2022-05-23,3.4621747582125564
2022-05-24,4.168291522729517
2022-05-25,3.771157719160461
2022-05-26,4.523356356887882
2022-05-27,4.386778853103407
2022-05-30,3.7521470267125503
2022-05-31,3.936667986326168
2022-06-01,3.7244418799796857
2022-06-02,3.2902834017274953
2022-06-03,3.571278785226392
2022-06-06,4.09910866386041
2022-06-07,4.162629749114791
2022-06-08,4.07427395179632
2022-06-09,3.8491334730206823
2022-06-10,4.466533302860492
2022-06-13,4.031770952280469
2022-06-14,4.351626914047974
2022-06-15,3.1131124338987406
2022-06-16,2.038799874190829
2022-06-17,4.14189401391904
2022-06-20,3.2876171731392554
2022-06-21,3.893774148643472
2022-06-22,3.848951479487697
2022-06-23,4.793700301207768
2022-06-24,4.199998276471804
2022-06-27,4.082929513399336
2022-06-28,4.418495577316837
2022-06-29,4.18424879341952
2022-06-30,3.7711615035057835
2022-07-01,4.53573796512728
2022-07-04,3.445124936055863
2022-07-05,4.161623593766781
